Date,Region,Market,Store Type,Product Category,Collection Type,Product Family,SKU,Units Sold,Revenue,Average Selling Price,Inventory Units,Sell Through Rate,Gross Margin %,Return Rate,Customer Segment,Channel,Visual Merchandising Score,Stockout Flag,Promotion Flag
2023-03-05,Europe,UK,E-commerce,Women's Shoes,Core,Sneaker,LX-WO-02359,7,6383.84,920.26,2,0.7044,0.6183,0.1408,High Value,Retail,6.4,0,0
2024-04-04,North America,USA,Flagship,Leather Goods,Core,Clutch,LX-LE-02360,4,7528.5,1913.7,1,0.7423,0.6719,0.0624,High Value,Clienteling,5.9,0,0
2024-09-08,Asia-Pacific,China,Boutique,Accessories,Seasonal,Silk Scarf,LX-AC-02361,20,13270.15,655.64,12,0.6114,0.7161,0.1916,New Client,E-commerce,7.8,0,0
2024-09-30,North America,USA,E-commerce,Women's Shoes,Seasonal,Sandal,LX-WO-02362,19,18726.04,975.34,5,0.7849,0.6074,0.122,Returning Client,E-commerce,7.7,0,0
2024-05-29,Europe,Italy,Department Store,Men's Shoes,Limited Edition,Sneaker,LX-ME-02363,16,21563.68,1320.01,2,0.8593,0.6474,0.0789,Returning Client,Retail,8.4,0,0
2023-10-02,Europe,Italy,Boutique,Men's Shoes,Limited Edition,Sneaker,LX-ME-02364,9,16787.36,1335.14,1,0.8853,0.6602,0.0288,VIC,Clienteling,5.5,0,0
2023-09-03,North America,USA,Flagship,Women's Shoes,Core,Sandal,LX-WO-02365,4,4340.83,1053.6,1,0.7308,0.6294,0.0412,Returning Client,Retail,9.0,0,0
2023-11-17,North America,USA,Boutique,Leather Goods,Limited Edition,Wallet,LX-LE-02366,8,20512.49,2599.15,1,0.8784,0.7302,0.2183,New Client,E-commerce,6.1,0,0
2023-01-29,Asia-Pacific,Japan,E-commerce,Accessories,Core,Sunglasses,LX-AC-02367,22,12457.25,591.99,9,0.6982,0.685,0.1915,New Client,E-commerce,4.1,0,0
2024-06-24,North America,USA,Department Store,Accessories,Core,Jewellery,LX-AC-02368,8,5134.11,660.59,2,0.7847,0.692,0.2369,High Value,E-commerce,5.1,0,0
2024-05-29,North America,USA,Boutique,Accessories,Core,Jewellery,LX-AC-02369,18,12037.68,668.76,5,0.7709,0.694,0.0686,High Value,Retail,7.0,0,0
2024-05-01,North America,USA,E-commerce,Accessories,Seasonal,Sunglasses,LX-AC-02370,17,11400.02,681.84,10,0.6182,0.6654,0.1951,Returning Client,Retail,5.9,0,0
2023-01-12,Europe,France,Flagship,Women's Shoes,Runway,Boot,LX-WO-02371,21,34363.62,1574.94,10,0.6563,0.6232,0.0455,Returning Client,Retail,9.6,0,0
2024-12-13,Asia-Pacific,South Korea,Department Store,Leather Goods,Core,Wallet,LX-LE-02372,12,21509.57,1745.34,3,0.754,0.6599,0.216,High Value,E-commerce,8.8,0,0
2023-05-05,Asia-Pacific,China,Boutique,Ready-to-Wear,Core,Dress,LX-RE-02373,6,14231.78,2336.91,2,0.7034,0.6075,0.0481,New Client,Retail,8.0,0,1
2024-11-23,Europe,UK,Flagship,Ready-to-Wear,Core,Dress,LX-RE-02374,18,47844.75,2618.76,10,0.6223,0.6014,0.0738,New Client,Retail,8.0,0,0
2024-05-19,Asia-Pacific,Japan,Flagship,Men's Shoes,Core,Oxford,LX-ME-02375,39,39627.69,992.28,16,0.7009,0.5859,0.0721,New Client,Retail,8.6,0,0
2023-12-29,Europe,Italy,Flagship,Accessories,Seasonal,Jewellery,LX-AC-02376,37,26322.08,699.86,30,0.547,0.7284,0.0479,High Value,Retail,8.1,0,1
2024-04-26,Europe,Italy,E-commerce,Men's Shoes,Seasonal,Loafer,LX-ME-02377,17,12809.22,782.84,13,0.5651,0.5791,0.1662,Returning Client,Clienteling,4.5,0,0
2024-06-01,Europe,Italy,Boutique,Ready-to-Wear,Core,Coat,LX-RE-02378,10,23395.08,2408.14,4,0.7019,0.5508,0.1698,Returning Client,E-commerce,5.1,0,0
2023-11-29,Europe,UK,Department Store,Leather Goods,Seasonal,Tote,LX-LE-02379,7,14342.08,2045.8,3,0.6642,0.6528,0.0468,Returning Client,Retail,7.1,0,0
2024-08-02,Europe,Italy,Boutique,Women's Shoes,Seasonal,Sandal,LX-WO-02380,2,2255.27,1124.26,0,0.7366,0.626,0.144,New Client,E-commerce,7.2,0,0
2023-01-09,Europe,UK,Boutique,Leather Goods,Seasonal,Wallet,LX-LE-02381,20,38848.67,1861.46,14,0.5757,0.7014,0.065,Returning Client,Retail,9.9,0,0
2023-05-28,Asia-Pacific,South Korea,Flagship,Leather Goods,Seasonal,Wallet,LX-LE-02382,41,80690.47,1979.94,12,0.7718,0.7096,0.1533,Returning Client,E-commerce,6.6,0,0
2023-04-19,North America,USA,Department Store,Ready-to-Wear,Limited Edition,Dress,LX-RE-02383,4,9622.94,3151.65,0,0.9587,0.644,0.0518,High Value,Retail,5.6,1,1
2024-07-07,Europe,France,E-commerce,Ready-to-Wear,Core,Knitwear,LX-RE-02384,7,17113.12,2528.16,3,0.6859,0.5796,0.1396,New Client,Retail,4.8,0,1
2023-01-27,Asia-Pacific,South Korea,Boutique,Men's Shoes,Core,Loafer,LX-ME-02385,27,23576.94,873.22,8,0.7591,0.6017,0.198,Returning Client,E-commerce,7.0,0,0
2024-03-03,Asia-Pacific,Japan,Department Store,Men's Shoes,Core,Loafer,LX-ME-02386,2,1692.15,832.34,1,0.6386,0.6149,0.041,New Client,Retail,8.1,0,1
2023-10-09,Europe,Italy,Boutique,Women's Shoes,Seasonal,Sneaker,LX-WO-02387,17,18165.93,1045.07,7,0.7035,0.639,0.0637,Returning Client,Retail,8.5,0,0
2023-04-23,North America,USA,Department Store,Leather Goods,Runway,Handbag,LX-LE-02388,18,45108.87,2465.37,8,0.6905,0.6587,0.1993,Returning Client,E-commerce,8.1,0,0
2024-07-09,Middle East,UAE,Department Store,Ready-to-Wear,Limited Edition,Dress,LX-RE-02389,13,47713.74,3659.31,1,0.9259,0.6113,0.195,High Value,E-commerce,7.2,0,0
2023-11-29,North America,USA,Flagship,Leather Goods,Core,Handbag,LX-LE-02390,46,98212.3,2043.11,15,0.7535,0.6615,0.0659,Returning Client,Retail,10.0,0,0
2024-01-08,Europe,France,E-commerce,Men's Shoes,Core,Derby,LX-ME-02391,19,16483.53,876.76,7,0.7256,0.5614,0.1805,Returning Client,Retail,6.3,0,1
2023-10-29,Asia-Pacific,Japan,E-commerce,Ready-to-Wear,Core,Blazer,LX-RE-02392,7,15168.68,2119.27,2,0.7724,0.5391,0.1504,Returning Client,E-commerce,8.5,0,1
2023-08-11,Middle East,UAE,Flagship,Men's Shoes,Core,Oxford,LX-ME-02393,2,2077.19,996.73,0,0.783,0.5821,0.0403,Returning Client,Clienteling,9.8,0,0
2024-05-17,Europe,UK,Flagship,Accessories,Seasonal,Sunglasses,LX-AC-02394,20,15625.13,787.16,9,0.6687,0.71,0.0707,High Value,Retail,6.5,0,0
2024-08-10,Asia-Pacific,Japan,Department Store,Accessories,Core,Sunglasses,LX-AC-02395,13,8620.82,663.14,3,0.7866,0.7097,0.0618,New Client,Clienteling,7.0,0,0
2024-10-09,North America,USA,Flagship,Men's Shoes,Seasonal,Loafer,LX-ME-02396,1,1673.29,1218.63,0,0.7291,0.5751,0.0191,VIC,Retail,10.0,0,0
2024-10-10,Europe,France,Flagship,Women's Shoes,Core,Sneaker,LX-WO-02397,7,14133.1,1368.95,1,0.8501,0.6045,0.0264,VIC,Clienteling,9.3,0,0
2024-03-15,Europe,UK,Department Store,Leather Goods,Core,Wallet,LX-LE-02398,11,19040.45,1746.67,3,0.7471,0.6863,0.1932,New Client,E-commerce,6.4,0,1
2024-06-11,Europe,France,Flagship,Leather Goods,Runway,Clutch,LX-LE-02399,13,37442.84,2756.19,8,0.6003,0.7098,0.066,High Value,Retail,10.0,0,0
2024-11-29,Asia-Pacific,China,Flagship,Accessories,Runway,Silk Scarf,LX-AC-02400,7,7577.48,1079.26,2,0.7228,0.7423,0.0404,Returning Client,Clienteling,7.2,0,0
2024-01-08,North America,USA,Flagship,Leather Goods,Runway,Handbag,LX-LE-02401,9,23549.95,2652.47,5,0.6208,0.6524,0.1726,Returning Client,E-commerce,6.1,0,1
2024-02-14,Asia-Pacific,Japan,Department Store,Ready-to-Wear,Seasonal,Blazer,LX-RE-02402,14,28947.3,2061.48,6,0.6716,0.589,0.0537,Returning Client,Retail,7.2,0,0
2024-09-10,Middle East,UAE,Department Store,Women's Shoes,Core,Boot,LX-WO-02403,5,8125.95,1182.51,2,0.6932,0.6341,0.0301,VIC,Retail,7.2,0,0
2023-06-01,North America,USA,Boutique,Leather Goods,Limited Edition,Wallet,LX-LE-02404,5,23966.25,3474.88,0,0.9072,0.748,0.0654,VIC,E-commerce,7.1,0,0
2023-05-25,Asia-Pacific,South Korea,E-commerce,Leather Goods,Runway,Tote,LX-LE-02405,10,22796.89,2293.45,6,0.6141,0.6588,0.1768,High Value,Retail,6.6,0,0
2024-08-20,Europe,UK,Boutique,Leather Goods,Seasonal,Wallet,LX-LE-02406,21,40428.89,1855.6,17,0.5451,0.667,0.1755,High Value,E-commerce,9.5,0,0
2024-06-17,Asia-Pacific,Japan,E-commerce,Women's Shoes,Seasonal,Sandal,LX-WO-02407,21,17607.25,833.44,11,0.6408,0.6018,0.1253,Returning Client,Clienteling,7.4,0,1
2024-11-27,Asia-Pacific,Japan,Boutique,Leather Goods,Core,Wallet,LX-LE-02408,13,24629.88,1823.49,6,0.6785,0.701,0.0603,New Client,Retail,9.6,0,1
2023-11-11,Middle East,UAE,E-commerce,Accessories,Core,Sunglasses,LX-AC-02409,3,1917.09,649.75,0,0.7588,0.7184,0.1493,Returning Client,Clienteling,5.9,0,1
2024-10-28,Asia-Pacific,Japan,Department Store,Men's Shoes,Core,Sneaker,LX-ME-02410,6,5176.4,864.03,1,0.826,0.5761,0.0498,Returning Client,Retail,6.9,0,0
2023-04-03,Asia-Pacific,South Korea,Flagship,Women's Shoes,Limited Edition,Sneaker,LX-WO-02411,4,5618.99,1426.14,0,0.8827,0.6369,0.0513,Returning Client,Retail,6.0,0,0
2023-01-06,North America,USA,Boutique,Accessories,Core,Sunglasses,LX-AC-02412,24,15801.13,674.57,10,0.6945,0.7098,0.1371,New Client,E-commerce,5.4,0,0
2024-03-08,Asia-Pacific,China,Department Store,Women's Shoes,Limited Edition,Sandal,LX-WO-02413,12,15759.72,1586.4,0,0.99,0.6537,0.1876,Returning Client,E-commerce,8.2,1,0
2024-06-21,Middle East,UAE,Department Store,Accessories,Core,Belt,LX-AC-02414,2,1402.27,709.65,0,0.6869,0.6945,0.0558,Returning Client,Retail,6.2,0,0
2024-06-22,North America,USA,Department Store,Ready-to-Wear,Limited Edition,Dress,LX-RE-02415,14,51490.11,3565.55,1,0.8936,0.6407,0.2116,New Client,E-commerce,9.1,0,0
2023-03-09,Asia-Pacific,China,Boutique,Women's Shoes,Core,Pump,LX-WO-02416,26,27375.32,1034.28,10,0.7099,0.6187,0.0624,Returning Client,Retail,8.2,0,0
2023-08-12,North America,USA,Department Store,Accessories,Limited Edition,Sunglasses,LX-AC-02417,2,1472.51,884.56,0,0.9574,0.7881,0.0434,New Client,Retail,8.1,1,1
2023-06-23,North America,USA,Department Store,Men's Shoes,Limited Edition,Oxford,LX-ME-02418,18,17169.82,1183.19,0,0.9556,0.6647,0.0711,High Value,Retail,5.7,1,0
2024-01-13,Asia-Pacific,Japan,Department Store,Leather Goods,Limited Edition,Clutch,LX-LE-02419,21,59445.55,2756.32,3,0.8485,0.7402,0.0769,New Client,Retail,8.8,0,0
2024-02-19,Europe,UK,Boutique,Leather Goods,Limited Edition,Wallet,LX-LE-02420,18,52045.64,2869.9,2,0.8869,0.7342,0.0507,Returning Client,Retail,7.5,0,0
2023-04-15,North America,USA,Boutique,Men's Shoes,Seasonal,Derby,LX-ME-02421,23,20751.35,923.0,7,0.7502,0.6288,0.1911,High Value,E-commerce,5.5,0,0
2024-03-25,Europe,France,Boutique,Men's Shoes,Seasonal,Oxford,LX-ME-02422,3,2827.42,953.92,0,0.7604,0.5706,0.2139,New Client,E-commerce,6.2,0,1
2024-01-12,North America,USA,Boutique,Leather Goods,Limited Edition,Wallet,LX-LE-02423,16,44068.86,2733.8,3,0.8399,0.6917,0.0528,Returning Client,Retail,7.5,0,1
2024-12-05,North America,USA,E-commerce,Accessories,Seasonal,Jewellery,LX-AC-02424,18,10364.79,594.55,7,0.7009,0.6671,0.1729,Returning Client,E-commerce,4.9,0,1
2023-07-28,Europe,UK,Department Store,Women's Shoes,Core,Boot,LX-WO-02425,24,22717.76,958.07,11,0.6703,0.614,0.0492,New Client,Retail,6.2,0,0
2023-03-06,Europe,Italy,Flagship,Leather Goods,Seasonal,Tote,LX-LE-02426,25,63292.1,2494.27,13,0.6577,0.7019,0.0534,Returning Client,Retail,8.0,0,0
2024-06-12,Asia-Pacific,South Korea,E-commerce,Men's Shoes,Core,Derby,LX-ME-02427,10,8486.91,869.56,3,0.7652,0.5783,0.2023,Returning Client,Clienteling,5.4,0,0
2023-08-10,Asia-Pacific,China,Boutique,Accessories,Limited Edition,Silk Scarf,LX-AC-02428,7,11402.51,1225.7,1,0.826,0.7733,0.0165,VIC,Retail,9.7,0,0
2024-01-29,Asia-Pacific,South Korea,Department Store,Leather Goods,Seasonal,Clutch,LX-LE-02429,8,16127.98,2052.95,5,0.5914,0.6544,0.0659,New Client,Retail,5.8,0,0
2023-07-10,Middle East,UAE,Flagship,Accessories,Limited Edition,Belt,LX-AC-02430,8,8058.83,1182.7,0,0.99,0.7542,0.0743,Returning Client,Retail,9.5,1,0
2023-04-27,North America,USA,Boutique,Leather Goods,Limited Edition,Tote,LX-LE-02431,19,46409.12,2494.98,1,0.9086,0.7407,0.073,High Value,Retail,5.6,0,0
2024-10-09,Europe,France,Boutique,Women's Shoes,Core,Boot,LX-WO-02432,16,16732.56,1030.33,6,0.7135,0.6362,0.0415,Returning Client,Retail,8.0,0,0
2024-05-30,Europe,France,Flagship,Men's Shoes,Limited Edition,Loafer,LX-ME-02433,12,21885.67,1852.25,0,0.9426,0.6417,0.0124,VIC,Retail,10.0,1,1
2023-09-21,Asia-Pacific,South Korea,Flagship,Men's Shoes,Runway,Oxford,LX-ME-02434,24,29954.05,1194.34,10,0.6866,0.5786,0.0542,Returning Client,Retail,10.0,0,0
2023-03-23,Middle East,UAE,Department Store,Women's Shoes,Seasonal,Sneaker,LX-WO-02435,7,6241.47,903.84,2,0.7223,0.5902,0.2169,High Value,E-commerce,6.1,0,0
2023-07-12,Europe,UK,Flagship,Ready-to-Wear,Runway,Coat,LX-RE-02436,33,106954.03,3202.6,19,0.6264,0.5578,0.077,New Client,Retail,7.8,0,0
2023-08-31,Europe,UK,E-commerce,Ready-to-Wear,Core,Dress,LX-RE-02437,4,8117.87,2057.24,1,0.7978,0.5348,0.1484,New Client,Retail,6.1,0,0
2024-04-27,North America,USA,Department Store,Women's Shoes,Runway,Pump,LX-WO-02438,16,18207.81,1151.81,4,0.7671,0.6333,0.1739,High Value,E-commerce,6.2,0,0
2024-04-26,Europe,France,Department Store,Ready-to-Wear,Core,Dress,LX-RE-02439,16,38235.78,2303.36,4,0.7893,0.5774,0.0795,Returning Client,Retail,9.5,0,1
2023-10-04,North America,USA,E-commerce,Men's Shoes,Core,Derby,LX-ME-02440,26,22465.56,864.06,6,0.7992,0.5536,0.1306,New Client,E-commerce,7.0,0,0
2024-01-11,Europe,France,Department Store,Leather Goods,Runway,Handbag,LX-LE-02441,9,20827.22,2374.69,5,0.6128,0.6659,0.1738,Returning Client,E-commerce,5.3,0,0
2024-07-25,North America,USA,Boutique,Women's Shoes,Core,Boot,LX-WO-02442,3,2912.98,938.61,1,0.616,0.5931,0.1707,Returning Client,E-commerce,9.3,0,0
2024-12-22,Europe,Italy,Flagship,Leather Goods,Core,Clutch,LX-LE-02443,48,112251.51,2345.61,13,0.7743,0.7,0.0611,Returning Client,Retail,6.8,0,0
2024-03-21,Europe,UK,Flagship,Accessories,Runway,Belt,LX-AC-02444,36,35187.44,980.37,27,0.5675,0.7273,0.0411,High Value,Retail,6.8,0,0
2024-02-05,North America,USA,Department Store,Leather Goods,Core,Tote,LX-LE-02445,9,16422.63,1797.77,3,0.743,0.673,0.1882,New Client,E-commerce,8.0,0,0
2024-04-02,Asia-Pacific,China,Boutique,Accessories,Seasonal,Jewellery,LX-AC-02446,16,11375.72,731.84,9,0.637,0.7339,0.0557,Returning Client,Clienteling,5.1,0,0
2024-01-18,Europe,France,Boutique,Men's Shoes,Core,Derby,LX-ME-02447,29,27768.5,937.84,10,0.7434,0.5793,0.0742,Returning Client,Clienteling,8.4,0,0
2023-02-23,Europe,France,E-commerce,Women's Shoes,Core,Boot,LX-WO-02448,21,20317.93,961.75,6,0.7602,0.5792,0.1985,Returning Client,E-commerce,7.4,0,0
2024-01-21,Europe,UK,Department Store,Ready-to-Wear,Seasonal,Blazer,LX-RE-02449,21,49461.73,2310.27,15,0.5761,0.5578,0.0508,Returning Client,Retail,8.3,0,0
2024-10-01,Europe,UK,Flagship,Ready-to-Wear,Core,Blazer,LX-RE-02450,17,44090.94,2589.7,4,0.7881,0.5987,0.0417,Returning Client,Retail,7.1,0,0
2024-07-08,Europe,France,Flagship,Ready-to-Wear,Seasonal,Coat,LX-RE-02451,32,79970.42,2391.46,16,0.6659,0.5721,0.0447,Returning Client,Retail,10.0,0,1
2024-04-19,Europe,UK,Boutique,Women's Shoes,Limited Edition,Pump,LX-WO-02452,8,12135.2,1477.02,1,0.8449,0.6417,0.07,New Client,Retail,8.8,0,0
2024-01-06,North America,USA,Boutique,Men's Shoes,Limited Edition,Derby,LX-ME-02453,11,10686.37,1147.73,0,0.9619,0.6372,0.0706,Returning Client,Retail,6.6,1,0
2023-06-16,Europe,UK,Boutique,Ready-to-Wear,Seasonal,Dress,LX-RE-02454,5,12593.75,2500.0,1,0.8112,0.5582,0.0439,High Value,Retail,7.5,0,1
2024-04-08,North America,USA,Department Store,Ready-to-Wear,Runway,Blazer,LX-RE-02455,28,86153.44,2987.29,10,0.7288,0.5987,0.1659,Returning Client,E-commerce,9.0,0,0
2024-12-08,Asia-Pacific,South Korea,Flagship,Leather Goods,Seasonal,Handbag,LX-LE-02456,40,77827.42,1861.9,27,0.5906,0.6525,0.0726,High Value,Retail,10.0,0,1
2024-10-28,Asia-Pacific,South Korea,Flagship,Women's Shoes,Seasonal,Sneaker,LX-WO-02457,14,14036.73,995.16,4,0.75,0.6254,0.1629,New Client,E-commerce,7.5,0,0
2024-08-12,Europe,France,Boutique,Women's Shoes,Limited Edition,Sandal,LX-WO-02458,7,8126.5,1543.93,0,0.9791,0.6624,0.179,High Value,E-commerce,6.0,1,0
2024-01-07,Asia-Pacific,China,Department Store,Leather Goods,Limited Edition,Tote,LX-LE-02459,19,56257.82,2917.18,2,0.8793,0.6972,0.0405,High Value,Retail,8.0,0,0
2023-08-10,Europe,France,Boutique,Women's Shoes,Seasonal,Boot,LX-WO-02460,21,25225.66,1188.74,12,0.6267,0.6199,0.0623,High Value,Clienteling,7.7,0,0
2023-09-25,Asia-Pacific,South Korea,Department Store,Men's Shoes,Seasonal,Oxford,LX-ME-02461,19,14763.52,797.36,10,0.6453,0.6167,0.0764,New Client,Clienteling,5.3,0,0
2024-01-07,Middle East,UAE,Department Store,Leather Goods,Seasonal,Clutch,LX-LE-02462,2,3478.62,1739.31,1,0.5531,0.6899,0.0775,Returning Client,Retail,7.0,0,0
2023-01-17,Middle East,UAE,Department Store,Ready-to-Wear,Seasonal,Coat,LX-RE-02463,23,53923.32,2323.58,5,0.7988,0.6053,0.0698,New Client,Retail,7.6,0,0
2024-05-11,Europe,Italy,Boutique,Women's Shoes,Seasonal,Pump,LX-WO-02464,2,2302.22,1183.05,0,0.7424,0.621,0.0462,New Client,Retail,5.2,0,1
2024-06-04,North America,USA,Department Store,Men's Shoes,Seasonal,Oxford,LX-ME-02465,7,12427.56,1193.35,2,0.7037,0.5708,0.0353,VIC,Retail,7.2,0,1
2024-07-20,Europe,UK,Flagship,Leather Goods,Core,Clutch,LX-LE-02466,25,52488.52,2009.13,10,0.7101,0.6582,0.0683,New Client,Clienteling,10.0,0,0
2023-08-20,North America,USA,E-commerce,Accessories,Core,Jewellery,LX-AC-02467,11,7011.08,625.18,6,0.626,0.689,0.111,New Client,Clienteling,8.3,0,0
2023-12-02,Europe,UK,Department Store,Women's Shoes,Core,Sandal,LX-WO-02468,32,30425.72,947.96,14,0.6868,0.6171,0.047,New Client,Retail,7.2,0,0
2024-11-21,Asia-Pacific,Japan,E-commerce,Leather Goods,Core,Clutch,LX-LE-02469,2,3127.85,1635.05,1,0.6627,0.6404,0.2167,New Client,E-commerce,4.1,0,0
2024-03-31,Europe,Italy,Department Store,Women's Shoes,Seasonal,Pump,LX-WO-02470,30,35521.2,1184.04,14,0.6795,0.6224,0.1761,New Client,E-commerce,7.0,0,0
2024-06-17,North America,USA,E-commerce,Women's Shoes,Core,Sandal,LX-WO-02471,22,21441.76,967.37,5,0.8049,0.6148,0.2006,Returning Client,Retail,7.5,0,0
2023-08-26,North America,USA,Boutique,Accessories,Seasonal,Silk Scarf,LX-AC-02472,13,8091.03,624.26,5,0.7078,0.692,0.0532,New Client,Retail,6.8,0,0
2023-11-06,Europe,France,Department Store,Leather Goods,Runway,Tote,LX-LE-02473,5,12913.64,2500.22,2,0.6533,0.6827,0.0656,High Value,Retail,9.2,0,0
2023-11-27,Europe,Italy,Flagship,Leather Goods,Core,Wallet,LX-LE-02474,46,100426.84,2223.21,17,0.7188,0.6597,0.0773,High Value,Retail,5.8,0,0
2023-12-05,Asia-Pacific,Japan,Flagship,Women's Shoes,Limited Edition,Sneaker,LX-WO-02475,5,7959.26,1623.51,0,0.9023,0.6328,0.0458,Returning Client,Retail,5.7,0,0
2024-06-26,Asia-Pacific,Japan,Boutique,Women's Shoes,Seasonal,Sandal,LX-WO-02476,26,23974.31,883.65,14,0.649,0.6242,0.072,Returning Client,Clienteling,9.9,0,1
2023-03-02,Asia-Pacific,China,Boutique,Accessories,Seasonal,Jewellery,LX-AC-02477,29,22222.83,770.93,12,0.7006,0.71,0.0478,High Value,Retail,6.6,0,0
2023-08-26,Middle East,UAE,Boutique,Men's Shoes,Core,Oxford,LX-ME-02478,17,14123.92,840.91,3,0.8132,0.5832,0.0483,New Client,Retail,6.2,0,1
2024-01-28,Europe,France,Boutique,Accessories,Core,Jewellery,LX-AC-02479,21,14870.95,707.08,10,0.6636,0.6944,0.0674,Returning Client,Retail,7.1,0,0
2024-07-06,Europe,UK,Department Store,Men's Shoes,Core,Oxford,LX-ME-02480,10,8529.09,854.19,2,0.7943,0.5789,0.043,Returning Client,Retail,6.9,0,0
2023-01-07,Europe,France,Boutique,Men's Shoes,Seasonal,Oxford,LX-ME-02481,7,6301.74,883.03,2,0.7557,0.581,0.07,High Value,Retail,8.3,0,0
2024-03-10,Asia-Pacific,China,Department Store,Women's Shoes,Seasonal,Pump,LX-WO-02482,29,27345.83,935.94,15,0.6489,0.6222,0.0579,High Value,Retail,7.5,0,0
2024-09-05,Europe,UK,E-commerce,Accessories,Seasonal,Jewellery,LX-AC-02483,9,6051.82,688.96,2,0.7927,0.7193,0.1695,New Client,Retail,5.4,0,0
2024-12-15,Middle East,UAE,E-commerce,Leather Goods,Core,Wallet,LX-LE-02484,15,26070.74,1740.66,6,0.697,0.645,0.165,Returning Client,Retail,6.9,0,0
2024-10-02,North America,USA,Department Store,Men's Shoes,Limited Edition,Loafer,LX-ME-02485,12,13672.23,1117.56,1,0.8697,0.6372,0.0638,Returning Client,Retail,8.3,0,0
2024-08-04,North America,USA,Boutique,Leather Goods,Limited Edition,Tote,LX-LE-02486,18,50751.89,2765.62,1,0.9136,0.6986,0.0711,High Value,Retail,8.3,0,0
2024-06-02,Middle East,UAE,Boutique,Women's Shoes,Seasonal,Pump,LX-WO-02487,14,13236.63,932.88,8,0.6354,0.647,0.0671,New Client,Retail,7.9,0,1
2024-10-22,Europe,UK,Boutique,Men's Shoes,Seasonal,Oxford,LX-ME-02488,12,11884.35,991.85,4,0.7227,0.5977,0.054,Returning Client,Retail,6.9,0,0
2024-07-11,Europe,France,E-commerce,Men's Shoes,Limited Edition,Derby,LX-ME-02489,9,10050.03,1145.89,1,0.8348,0.6307,0.203,New Client,E-commerce,5.3,0,0
2023-11-12,Europe,UK,Boutique,Men's Shoes,Core,Derby,LX-ME-02490,31,26977.82,862.49,8,0.7865,0.5745,0.0504,New Client,Retail,7.6,0,0
2023-03-02,Asia-Pacific,South Korea,Department Store,Men's Shoes,Core,Loafer,LX-ME-02491,26,21712.01,852.99,9,0.7274,0.5771,0.044,High Value,Clienteling,5.6,0,0
2024-03-16,Europe,Italy,Department Store,Ready-to-Wear,Runway,Knitwear,LX-RE-02492,3,8789.34,3011.08,1,0.7221,0.5536,0.0775,High Value,Retail,5.2,0,0
2024-08-05,Asia-Pacific,South Korea,Boutique,Women's Shoes,Core,Boot,LX-WO-02493,2,1893.94,935.74,0,0.7145,0.638,0.1403,High Value,E-commerce,7.8,0,0
2024-06-26,Asia-Pacific,South Korea,Boutique,Leather Goods,Runway,Clutch,LX-LE-02494,3,8128.91,2657.81,1,0.7155,0.6524,0.0703,New Client,Retail,8.3,0,0
2024-07-11,Asia-Pacific,China,Flagship,Leather Goods,Runway,Tote,LX-LE-02495,4,11744.28,2858.88,2,0.634,0.7008,0.0601,Returning Client,Clienteling,8.8,0,1
2023-11-19,Europe,UK,Department Store,Men's Shoes,Seasonal,Sneaker,LX-ME-02496,28,21873.31,791.88,10,0.7261,0.6061,0.0753,High Value,Retail,6.1,0,0
2024-12-13,Europe,France,E-commerce,Accessories,Seasonal,Silk Scarf,LX-AC-02497,36,23266.95,670.44,18,0.6567,0.698,0.1923,New Client,Retail,4.6,0,1
2023-08-26,Europe,Italy,Boutique,Men's Shoes,Runway,Sneaker,LX-ME-02498,10,13331.8,1307.68,8,0.5534,0.5719,0.0513,New Client,Retail,8.3,0,0
2024-10-29,Asia-Pacific,Japan,Boutique,Accessories,Core,Belt,LX-AC-02499,17,10989.11,645.45,4,0.7747,0.7058,0.0767,Returning Client,Clienteling,7.1,0,0
2024-07-29,Middle East,UAE,Flagship,Leather Goods,Seasonal,Wallet,LX-LE-02500,6,12704.02,2026.16,3,0.6372,0.7053,0.0523,New Client,Retail,10.0,0,1
2024-07-19,Asia-Pacific,Japan,E-commerce,Women's Shoes,Runway,Sandal,LX-WO-02501,11,18919.97,1392.9,8,0.5581,0.6171,0.0921,VIC,Retail,6.7,0,0
2023-06-22,Europe,France,Boutique,Leather Goods,Limited Edition,Clutch,LX-LE-02502,1,2975.18,3039.0,0,0.826,0.7297,0.0441,Returning Client,Retail,5.6,0,0
2023-10-20,North America,USA,E-commerce,Women's Shoes,Core,Boot,LX-WO-02503,21,19023.59,909.98,10,0.6634,0.601,0.1542,New Client,E-commerce,6.7,0,0
2023-08-20,North America,USA,E-commerce,Accessories,Limited Edition,Sunglasses,LX-AC-02504,7,5794.74,914.21,0,0.99,0.7115,0.1921,Returning Client,Clienteling,7.9,1,0
2024-10-31,Europe,France,Boutique,Leather Goods,Seasonal,Handbag,LX-LE-02505,28,62007.56,2131.43,8,0.7651,0.7028,0.1727,High Value,E-commerce,9.6,0,0
2023-08-04,Middle East,UAE,Boutique,Women's Shoes,Limited Edition,Sandal,LX-WO-02506,13,18239.06,1433.1,1,0.8769,0.6445,0.0792,Returning Client,Retail,5.6,0,0
2024-01-12,Asia-Pacific,Japan,E-commerce,Women's Shoes,Core,Sandal,LX-WO-02507,17,15050.29,922.68,5,0.7458,0.5819,0.1671,New Client,E-commerce,4.3,0,0
